    const controller = new AbortController()

    // Delete original text and start streaming
    editor.chain()
      .focus()
      .deleteSelection()
      .run()

    // Get initial position and start streaming immediately
    const initialCoords = editor.view.coordsAtPos(editor.state.selection.from)
    emitter.emit('start-ai-streaming', {
      originalText: selectedText,
      type: 'expand',
      position: initialCoords,
      controller,
    })

    // Track accumulated result
    let accumulatedResult = ''
    const startPosition = editor.state.selection.from

    try {
      await fetchAiExpandStream(
        selectedText,
        (chunk) => {
          // Insert chunk as plain text during streaming
          editor.chain()
            .insertContentAt(startPosition + accumulatedResult.length, chunk)
            .run()

          // Update tracking
          accumulatedResult += chunk

          // Update floating menu with streaming content and position
          const coords = editor.view.coordsAtPos(startPosition + accumulatedResult.length)
          emitter.emit('update-ai-streaming-content', {
            suggestedText: accumulatedResult,
            position: coords,
          })
        },
        controller.signal,
        (thinkingText) => {
          emitter.emit('update-ai-thinking-content', {
            thinkingText,
            position: initialCoords,
          })
        },
      )

      // Streaming complete - replace all content with proper Markdown parsing
      editor.chain()
        .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length })
        .run()

      const docSizeBeforeInsert = editor.state.doc.content.size
      editor.chain()
        .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' })
        .run()
      const generatedRange = getInsertedContentRange(editor, startPosition, docSizeBeforeInsert)

      // Send completion event
      emitter.emit('ai-streaming-complete', {
        originalText: selectedText,
        suggestedText: accumulatedResult,
        type: 'expand',
        position: getEditorPositionRect(editor, generatedRange.to),
        generatedRange,
      })
      emitter.emit('onboarding-step-complete', { step: 'ai-polish' })
    } catch (error) {
      if (error instanceof Error && error.name === 'AbortError') {
        return
      }
      // Restore original text on error
      editor.chain()
        .focus()
        .insertContent(selectedText)
        .run()
      emitter.emit('ai-streaming-complete')
    }
  }, [editor])

  const handleAITranslate = useCallback(async (targetLanguage: string) => {
    if (!editor) return

    const { from, to } = editor.state.selection
    const selectedText = editor.state.doc.textBetween(from, to)

    if (!selectedText.trim()) {
      return
    }

    const controller = new AbortController()

    editor.chain()
      .focus()
      .deleteSelection()
      .run()

    const initialCoords = editor.view.coordsAtPos(editor.state.selection.from)
    emitter.emit('start-ai-streaming', {
      originalText: selectedText,
      type: 'translate',
      position: initialCoords,
      controller,
    })

    let accumulatedResult = ''
    const startPosition = editor.state.selection.from

    try {
      await fetchAiTranslateStream(
        selectedText,
        targetLanguage,
        (chunk) => {
          editor.chain()
            .insertContentAt(startPosition + accumulatedResult.length, chunk)
            .run()

          accumulatedResult += chunk

          const coords = editor.view.coordsAtPos(startPosition + accumulatedResult.length)
          emitter.emit('update-ai-streaming-content', {
            suggestedText: accumulatedResult,
            position: coords,
          })
        },
        controller.signal,
        (thinkingText) => {
          emitter.emit('update-ai-thinking-content', {
            thinkingText,
            position: initialCoords,
          })
        },
      )

      editor.chain()
        .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length })
        .run()

      const docSizeBeforeInsert = editor.state.doc.content.size
      editor.chain()
        .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' })
        .run()
      const generatedRange = getInsertedContentRange(editor, startPosition, docSizeBeforeInsert)

      emitter.emit('ai-streaming-complete', {
        originalText: selectedText,
        suggestedText: accumulatedResult,
        type: 'translate',
        position: getEditorPositionRect(editor, generatedRange.to),
        generatedRange,
      })
    } catch (error) {
      if (error instanceof Error && error.name === 'AbortError') {
        return
      }
      editor.chain()
        .focus()
        .insertContent(selectedText)
        .run()
      emitter.emit('ai-streaming-complete')
    }
  }, [editor])

  useEffect(() => {
    aiActionHandlersRef.current = {
      polish: handleAIPolish,
      concise: handleAIConcise,
      expand: handleAIExpand,
      translate: handleAITranslate,
    }
  }, [handleAIPolish, handleAIConcise, handleAIExpand, handleAITranslate])

  const insertImageAtSelection = useCallback(async () => {
    if (!editor) return

    const insertPos = editor.state.selection.from
    const placeholder = 'Uploading... '

    editor.chain()
      .focus()
      .insertContentAt(insertPos, {
        type: 'text',
        text: placeholder,
      })
      .run()

    const placeholderEnd = insertPos + placeholder.length

    try {
      let fileObject: File | null = null

      if (isMobile) {
        fileObject = (await pickImagesFromPhotoLibrary())[0] || null
      } else {
        const file = await open({
          multiple: false,
          filters: [
            {
              name: 'Images',
              extensions: ['png', 'jpg', 'jpeg', 'gif', 'webp', 'svg'],
            },
          ],
        })

        if (typeof file === 'string') {
          const fileData = await readFile(file)
          const ext = file.split('.').pop() || 'png'
          const fileName = file.split('/').pop() || 	) const result = await saveImageToWorkspace(imageFile, activeFilePath) editor.chain() .focus() .insertContentAt(insertPos, { type: 'image', attrs: { src: result.src, alt: project.title, relativeSrc: result.relativePath, }, }) .run() toast({ title: t('canvasDrop.success'), description: t('canvasDrop.successDescription', { path: result.relativePath }), }) return } if (droppedImageFiles.length > 0 && droppedImageFiles.length === droppedFiles.length) { const uploadedImages = await Promise.all( droppedImageFiles.map(async file => ({ file, result: await handleImageUpload(file, activeFilePathRef.current), })) ) editor.chain() .focus() .insertContentAt( insertPos, uploadedImages.map(({ file, result }) => ({ type: 'image', attrs: { src: result.src, alt: file.name, relativeSrc: result.relativePath, }, })) ) .run() return } const links = await getDroppedFileMarkdownLinks(dataTransfer, activeFilePathRef.current) const droppedFileNames = droppedFiles .map(file => file.name.trim()) .filter(Boolean) if (links.length === 0) { if (droppedFileNames.length > 0) { editor.chain() .focus() .insertContentAt( insertPos, droppedFileNames.map(escapeMarkdownText).join('\n'), { contentType: 'markdown' } ) .run() return } toast({ title: 'None File ', description: ' File ，None Link。', variant: 'destructive', }) return } const markdown = links.join('\n') editor.chain() .focus() .insertContentAt(insertPos, markdown, { contentType: 'markdown' }) .run() })().catch(error => { toast({ title: hasCanvas ? t('canvasDrop.failed') : droppedImageFiles.length > 0 ? tImage('failed') : 'Failed to insert file link', description: error instanceof Error ? error.message : undefined, variant: 'destructive', }) }).finally(() => { if (hasCanvas) setIsCanvasDropPending(false) }) } // Add event listeners to editor DOM element // Check if editor is fully initialized first if (!editor.view || !editor.view.dom) return const dom = editor.view.dom dom.addEventListener('paste', handlePaste as EventListener) dom.addEventListener('drop', handleDrop as EventListener, true) return () => { dom.removeEventListener('paste', handlePaste as EventListener) dom.removeEventListener('drop', handleDrop as EventListener, true) } }, [editor]) // Handle copy event to output Markdown format useEffect(() => { // Check if editor is fully initialized if (!editor || !editor.view || !editor.view.dom) return const handleCopy = (event: ClipboardEvent) => { const { from, to } = editor.state.selection // If there's no selection, let browser handle the default copy if (from === to) { return } // Check if markdown extension is available if (!editor.markdown) { return } // Get the selected content as Markdown const slice = editor.state.doc.slice(from, to) // Wrap in doc node for proper serialization const json = { type: 'doc', content: slice.content.toJSON() } const markdown = editor.markdown.serialize(json) // Write Markdown to clipboard if (event.clipboardData) { event.clipboardData.setData('text/plain', markdown) event.preventDefault() } } const dom = editor.view.dom dom.addEventListener('copy', handleCopy as EventListener) return () => { dom.removeEventListener('copy', handleCopy as EventListener) } }, [editor]) // Handle AI Polish - improve selected text (with streaming and suggestion mode) const handleAIPolish = useCallback(async () => { if (!editor) return const { from, to } = editor.state.selection const selectedText = editor.state.doc.textBetween(from, to) if (!selectedText.trim()) { return } // Create abort controller for this request const controller = new AbortController() // Delete original text and start streaming editor.chain() .focus() .deleteSelection() .run() // Get initial position and start streaming immediately const initialCoords = editor.view.coordsAtPos(editor.state.selection.from) emitter.emit('start-ai-streaming', { originalText: selectedText, type: 'polish', position: initialCoords, controller, }) // Track accumulated result let accumulatedResult = '' const startPosition = editor.state.selection.from try { await fetchAiPolishStream( selectedText, (chunk) => { // Insert chunk as plain text during streaming editor.chain() .insertContentAt(startPosition + accumulatedResult.length, chunk) .run() // Update tracking accumulatedResult += chunk // Update floating menu with streaming content and position const coords = editor.view.coordsAtPos(startPosition + accumulatedResult.length) emitter.emit('update-ai-streaming-content', { suggestedText: accumulatedResult, position: coords, }) }, controller.signal, (thinkingText) => { emitter.emit('update-ai-thinking-content', { thinkingText, position: initialCoords, }) }, ) // Streaming complete - replace all content with proper Markdown parsing editor.chain() .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length }) .run() const docSizeBeforeInsert = editor.state.doc.content.size editor.chain() .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' }) .run() const generatedRange = getInsertedContentRange(editor, startPosition, docSizeBeforeInsert) // Send completion event emitter.emit('ai-streaming-complete', { originalText: selectedText, suggestedText: accumulatedResult, type: 'polish', position: getEditorPositionRect(editor, generatedRange.to), generatedRange, }) emitter.emit('onboarding-step-complete', { step: 'ai-polish' }) } catch (error) { if (error instanceof Error && error.name === 'AbortError') { return } // Restore original text on error editor.chain() .focus() .insertContent(selectedText) .run() emitter.emit('ai-streaming-complete') } }, [editor]) // Handle AI Concise - simplify selected text (with streaming and suggestion mode) const handleAIConcise = useCallback(async () => { if (!editor) return const { from, to } = editor.state.selection const selectedText = editor.state.doc.textBetween(from, to) if (!selectedText.trim()) { return } // Create abort controller for this request const controller = new AbortController() // Delete original text and start streaming editor.chain() .focus() .deleteSelection() .run() // Get initial position and start streaming immediately const initialCoords = editor.view.coordsAtPos(editor.state.selection.from) emitter.emit('start-ai-streaming', { originalText: selectedText, type: 'concise', position: initialCoords, controller, }) // Track accumulated result let accumulatedResult = '' const startPosition = editor.state.selection.from try { await fetchAiConciseStream( selectedText, (chunk) => { // Insert chunk as plain text during streaming editor.chain() .insertContentAt(startPosition + accumulatedResult.length, chunk) .run() // Update tracking accumulatedResult += chunk // Update floating menu with streaming content and position const coords = editor.view.coordsAtPos(startPosition + accumulatedResult.length) emitter.emit('update-ai-streaming-content', { suggestedText: accumulatedResult, position: coords, }) }, controller.signal, (thinkingText) => { emitter.emit('update-ai-thinking-content', { thinkingText, position: initialCoords, }) }, ) // Streaming complete - replace all content with proper Markdown parsing editor.chain() .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length }) .run() const docSizeBeforeInsert = editor.state.doc.content.size editor.chain() .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' }) .run() const generatedRange = getInsertedContentRange(editor, startPosition, docSizeBeforeInsert) // Send completion event emitter.emit('ai-streaming-complete', { originalText: selectedText, suggestedText: accumulatedResult, type: 'concise', position: getEditorPositionRect(editor, generatedRange.to), generatedRange, }) emitter.emit('onboarding-step-complete', { step: 'ai-polish' }) } catch (error) { if (error instanceof Error && error.name === 'AbortError') { return } // Restore original text on error editor.chain() .focus() .insertContent(selectedText) .run() emitter.emit('ai-streaming-complete') } }, [editor]) // Handle AI Expand - expand selected text (with streaming and suggestion mode) const handleAIExpand = useCallback(async () => { if (!editor) return const { from, to } = editor.state.selection const selectedText = editor.state.doc.textBetween(from, to) if (!selectedText.trim()) { return } // Create abort controller for this request const controller = new AbortController() // Delete original text and start streaming editor.chain() .focus() .deleteSelection() .run() // Get initial position and start streaming immediately const initialCoords = editor.view.coordsAtPos(editor.state.selection.from) emitter.emit('start-ai-streaming', { originalText: selectedText, type: 'expand', position: initialCoords, controller, }) // Track accumulated result let accumulatedResult = '' const startPosition = editor.state.selection.from try { await fetchAiExpandStream( selectedText, (chunk) => { // Insert chunk as plain text during streaming editor.chain() .insertContentAt(startPosition + accumulatedResult.length, chunk) .run() // Update tracking accumulatedResult += chunk // Update floating menu with streaming content and position const coords = editor.view.coordsAtPos(startPosition + accumulatedResult.length) emitter.emit('update-ai-streaming-content', { suggestedText: accumulatedResult, position: coords, }) }, controller.signal, (thinkingText) => { emitter.emit('update-ai-thinking-content', { thinkingText, position: initialCoords, }) }, ) // Streaming complete - replace all content with proper Markdown parsing editor.chain() .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length }) .run() const docSizeBeforeInsert = editor.state.doc.content.size editor.chain() .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' }) .run() const generatedRange = getInsertedContentRange(editor, startPosition, docSizeBeforeInsert) // Send completion event emitter.emit('ai-streaming-complete', { originalText: selectedText, suggestedText: accumulatedResult, type: 'expand', position: getEditorPositionRect(editor, generatedRange.to), generatedRange, }) emitter.emit('onboarding-step-complete', { step: 'ai-polish' }) } catch (error) { if (error instanceof Error && error.name === 'AbortError') { return } // Restore original text on error editor.chain() .focus() .insertContent(selectedText) .run() emitter.emit('ai-streaming-complete') } }, [editor]) const handleAITranslate = useCallback(async (targetLanguage: string) => { if (!editor) return const { from, to } = editor.state.selection const selectedText = editor.state.doc.textBetween(from, to) if (!selectedText.trim()) { return } const controller = new AbortController() editor.chain() .focus() .deleteSelection() .run() const initialCoords = editor.view.coordsAtPos(editor.state.selection.from) emitter.emit('start-ai-streaming', { originalText: selectedText, type: 'translate', position: initialCoords, controller, }) let accumulatedResult = '' const startPosition = editor.state.selection.from try { await fetchAiTranslateStream( selectedText, targetLanguage, (chunk) => { editor.chain() .insertContentAt(startPosition + accumulatedResult.length, chunk) .run() accumulatedResult += chunk const coords = editor.view.coordsAtPos(startPosition + accumulatedResult.length) emitter.emit('update-ai-streaming-content', { suggestedText: accumulatedResult, position: coords, }) }, controller.signal, (thinkingText) => { emitter.emit('update-ai-thinking-content', { thinkingText, position: initialCoords, }) }, ) editor.chain() .deleteRange({ from: startPosition, to: startPosition + accumulatedResult.length }) .run() const docSizeBeforeInsert = editor.state.doc.content.size editor.chain() .insertContentAt(startPosition, accumulatedResult, { contentType: 'markdown' }) .run() const generatedRange = getInsertedContentRange(editor, startPosition, docSizeBeforeInsert) emitter.emit('ai-streaming-complete', { originalText: selectedText, suggestedText: accumulatedResult, type: 'translate', position: getEditorPositionRect(editor, generatedRange.to), generatedRange, }) } catch (error) { if (error instanceof Error && error.name === 'AbortError') { return } editor.chain() .focus() .insertContent(selectedText) .run() emitter.emit('ai-streaming-complete') } }, [editor]) useEffect(() => { aiActionHandlersRef.current = { polish: handleAIPolish, concise: handleAIConcise, expand: handleAIExpand, translate: handleAITranslate, } }, [handleAIPolish, handleAIConcise, handleAIExpand, handleAITranslate]) const insertImageAtSelection = useCallback(async () => { if (!editor) return const insertPos = editor.state.selection.from const placeholder = 'Uploading... ' editor.chain() .focus() .insertContentAt(insertPos, { type: 'text', text: placeholder, }) .run() const placeholderEnd = insertPos + placeholder.length try { let fileObject: File | null = null if (isMobile) { fileObject = (await pickImagesFromPhotoLibrary())[0] || null } else { const file = await open({ multiple: false, filters: [ { name: 'Images', extensions: ['png', 'jpg', 'jpeg', 'gif', 'webp', 'svg'], }, ], }) if (typeof file === 'string') { const fileData = await readFile(file) const ext = file.split('.').pop() || 'png' const fileName = file.split('/').pop() || — translated from Chinese
 })
        }
      }

      if (!fileObject) {
        editor.chain().focus().deleteRange({ from: insertPos, to: placeholderEnd }).run()
        return
      }

      const result = await handleImageUpload(fileObject, activeFilePath)

      editor.chain().focus().deleteRange({ from: insertPos, to: placeholderEnd }).run()
      editor.chain().focus().insertContentAt(insertPos, {
        type: 'image',
        attrs: {
          src: result.src,
          alt: fileObject.name,
          relativeSrc: result.relativePath,
        },
      }).run()
    } catch (error) {
      editor.chain().focus().deleteRange({ from: insertPos, to: placeholderEnd }).run()
      toast({
        title: tImage('failed'),
        description: error instanceof Error ? error.message : undefined,
        variant: 'destructive',
      })
    }
  }, [activeFilePath, editor, isMobile, tImage])

  useEffect(() => {
    const handleInsertImage = () => {
      void insertImageAtSelection()
    }

    document.addEventListener('tiptap-insert-image', handleInsertImage)
    return () => {
      document.removeEventListener('tiptap-insert-image', handleInsertImage)
    }
  }, [insertImageAtSelection])

  useEffect(() => {
    editorShortcutHandlersRef.current = {
      undo: (targetEditor) => targetEditor.chain().focus().undo().run(),
      redo: (targetEditor) => targetEditor.chain().focus().redo().run(),
      setParagraph: (targetEditor) => targetEditor.chain().focus().setParagraph().run(),
      toggleHeading1: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 1 }).run(),
      toggleHeading2: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 2 }).run(),
      toggleHeading3: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 3 }).run(),
      toggleHeading4: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 4 }).run(),
      toggleHeading5: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 5 }).run(),
      toggleHeading6: (targetEditor) => targetEditor.chain().focus().toggleHeading({ level: 6 }).run(),
      openSearch: () => {
        setSearchReplaceOpen(true)
        return true
      },
      openSlashCommand: (targetEditor) => targetEditor.commands.triggerSlashCommand(),
      toggleOutline: () => {
        if (isMobile) {
          setMobileOutlineOpen((prev) => !prev)
        } else {
          onToggleOutline?.()
        }
        return true
      },
      toggleBold: (targetEditor) => targetEditor.chain().focus().toggleBold().run(),
      toggleItalic: (targetEditor) => targetEditor.chain().focus().toggleItalic().run(),
      toggleStrike: (targetEditor) => targetEditor.chain().focus().toggleStrike().run(),
      toggleUnderline: (targetEditor) => targetEditor.chain().focus().toggleUnderline().run(),
      toggleInlineCode: (targetEditor) => targetEditor.chain().focus().toggleCode().run(),
      toggleHighlight: (targetEditor) => targetEditor.chain().focus().toggleHighlight().run(),
      openLinkInput: () => {
        setOpenLinkInputSignal((value) => value + 1)
        return true
      },
      toggleBlockquote: (targetEditor) => targetEditor.chain().focus().toggleBlockquote().run(),
      toggleBulletList: (targetEditor) => targetEditor.chain().focus().toggleBulletList().run(),
      toggleOrderedList: (targetEditor) => targetEditor.chain().focus().toggleOrderedList().run(),
      toggleTaskList: (targetEditor) => targetEditor.chain().focus().toggleTaskList().run(),
      toggleCodeBlock: (targetEditor) => targetEditor.chain().focus().toggleCodeBlock().run(),
      openAiMenu: () => {
        setOpenAiMenuSignal((value) => value + 1)
        return true
      },
      aiContinue: () => {
        document.dispatchEvent(new CustomEvent('tiptap-ai-continue'))
        return true
      },
      aiPolish: () => {
        void aiActionHandlersRef.current.polish()
        return true
      },
      aiConcise: () => {
        void aiActionHandlersRef.current.concise()
        return true
      },
      aiExpand: () => {
        void aiActionHandlersRef.current.expand()
        return true
      },
      aiTranslate: () => {
        setOpenTranslateMenuSignal((value) => value + 1)
        return true
      },
      acceptAiSuggestion: () => {
        if (!isAiSuggestionShortcutVisible()) {
          return false
        }
        emitter.emit('accept-ai-suggestion')
        return true
      },
      rejectAiSuggestion: () => {
        if (!isAiSuggestionShortcutVisible()) {
          return false
        }
        emitter.emit('reject-ai-suggestion')
        return true
      },
      abortAiGeneration: () => {
        if (onTerminate) {
          onTerminate()
        } else {
          emitter.emit('abort-ai-streaming')
        }
        return true
      },
      insertTable: (targetEditor) => targetEditor.chain().focus().insertTable({ rows: 3, cols: 3, withHeaderRow: true }).run(),
      addColumnBefore: (targetEditor) => targetEditor.chain().focus().addColumnBefore().run(),
      addColumnAfter: (targetEditor) => targetEditor.chain().focus().addColumnAfter().run(),
      addRowBefore: (targetEditor) => targetEditor.chain().focus().addRowBefore().run(),
      addRowAfter: (targetEditor) => targetEditor.chain().focus().addRowAfter().run(),
      deleteColumn: (targetEditor) => targetEditor.chain().focus().deleteColumn().run(),
      deleteRow: (targetEditor) => targetEditor.chain().focus().deleteRow().run(),
      deleteTable: (targetEditor) => targetEditor.chain().focus().deleteTable().run(),
      alignLeft: (targetEditor) => {
        if (targetEditor.isActive('table')) {
          return targetEditor.chain().focus().setCellAttribute('align', 'left').run()
        }
        return targetEditor.chain().focus().setTextAlign('left').run()
      },
      alignCenter: (targetEditor) => {
        if (targetEditor.isActive('table')) {
          return targetEditor.chain().focus().setCellAttribute('align', 'center').run()
        }
        return targetEditor.chain().focus().setTextAlign('center').run()
      },
      alignRight: (targetEditor) => {
        if (targetEditor.isActive('table')) {
          return targetEditor.chain().focus().setCellAttribute('align', 'right').run()
        }
        return targetEditor.chain().focus().setTextAlign('right').run()
      },
      insertImage: () => {
        void insertImageAtSelection()
        return true
      },
      insertInlineMath: () => {
        setMathType('inline')
        setMathDialogOpen(true)
        return true
      },
      insertBlockMath: () => {
        setMathType('block')
        setMathDialogOpen(true)
        return true
      },
      insertMermaid: () => {
        document.dispatchEvent(new CustomEvent('tiptap-insert-mermaid', { detail: { type: 'flowchart' } }))
        return true
      },
      insertHorizontalRule: (targetEditor) => targetEditor.chain().focus().setHorizontalRule().run(),
    }
  }, [
    insertImageAtSelection,
    isMobile,
    onTerminate,
    onToggleOutline,
  ])

  // Initialize content only once - preserves undo/redo history when switching tabs
  // Bug fix: Only initialize if the editor is for the current file path
  useEffect(() => {
    if (!editor || !activeFilePath) return

    // Check if this is still the correct file path (handle race conditions)
    const currentPath = activeFilePath

    // Only initialize on first mount - subsequent content changes should not overwrite
    // user edits (e.g., when switching back to a previously edited tab)
    // Bug fix: Also check that we're initializing for the correct file path
    if (!isInitializedRef.current) {
      // Use setTimeout to avoid flushSync conflict during React render
      setTimeout(() => {
        // Check if the file path is still the same (handle race condition)
        if (activeFilePath !== currentPath) return

        setEditorContentWithoutUndo(editor, initialContent || '')
        setSourceMarkdown(initialContent || '')
        // Mark as initialized to allow subsequent content updates
        isInitializedRef.current = true
        // Bug fix: Mark editor as ready AFTER content is set
        // This prevents onUpdate from firing with empty content during init
        isReadyRef.current = true
        // Notify mobile editor that editor is ready
        onReady?.()
        // Notify parent component about editor instance
        onEditorReady?.(editor)
        restoreEditorViewState(currentPath)
      }, 0)
    }
  }, [editor, initialContent, onReady, onEditorReady, activeFilePath, restoreEditorViewState])

  // 处理编辑器中图片的相对路径，转换为 asset:// URL
  useEffect(() => {
    if (!editor || !editor.view) return

    let transformFrameId: number | null = null

    const transformImagePaths = () => {
      // 获取编辑器 DOM 中的所有图片
      const editorDom = editor.view.dom
      const images = editorDom.querySelectorAll('img')

      const currentFilePath = activeFilePath || useArticleStore.getState().activeFilePath

      const resolveEditorImageSource = (src: string) => {
        if (isRecordTabPath(currentFilePath)) {
          return convertImage(src.replace(/^\.?\//, ''))
        }
        const fullRelativePath = resolveImagePathFromMarkdown(currentFilePath, src)
        return convertImageByWorkspace(fullRelativePath)
      }

      for (const img of images) {
        const src = img.getAttribute('src')
        // 如果是相对路径，转换为 asset://
        if (src && currentFilePath && shouldTransformImageSrcToWorkspaceAsset(src)) {
          // 异步转换路径
          resolveEditorImageSource(src).then((assetUrl: string) => {
            // 只有当 src 仍然是相对路径时才更新（避免覆盖已转换的）
            const currentSrc = img.getAttribute('src')
            if (currentSrc === src || !currentSrc?.startsWith('asset://')) {
              img.setAttribute('src', assetUrl)
            }
          })
        }
        // 添加 onerror 处理：如果加载失败，尝试转换路径
        if (img && !img.onerror) {
          img.onerror = async () => {
            const currentSrc = img.getAttribute('src')
            if (currentSrc && currentFilePath && shouldTransformImageSrcToWorkspaceAsset(currentSrc)) {
              const assetUrl = await resolveEditorImageSource(currentSrc)
              img.setAttribute('src', assetUrl)
            }
          }
        }
      }
    }

    const scheduleTransformImagePaths = () => {
      if (transformFrameId !== null) {
        cancelAnimationFrame(transformFrameId)
      }

      transformFrameId = requestAnimationFrame(() => {
        transformFrameId = null
        transformImagePaths()
      })
    }

    const imageNodeObserver = new MutationObserver((mutations) => {
      const hasAddedImageNode = mutations.some(mutation =>
        Array.from(mutation.addedNodes).some(node =>
          node instanceof HTMLImageElement ||
          (node instanceof HTMLElement && node.querySelector('img'))
        )
      )

      if (hasAddedImageNode) {
        scheduleTransformImagePaths()
      }
    })

    imageNodeObserver.observe(editor.view.dom, { childList: true, subtree: true })

    // 初始执行
    scheduleTransformImagePaths()

    return () => {
      imageNodeObserver.disconnect()
      if (transformFrameId !== null) {
        cancelAnimationFrame(transformFrameId)
      }
    }
  }, [editor])

  // Listen to editor transactions and notify header/tab bar about undo/redo state
  useEffect(() => {
    if (!editor) return

    let frameId: number | null = null

    const emitUndoRedoState = () => {
      emitEditorUndoRedoState(editor)
    }

    emitUndoRedoState()
    const handleTransaction = () => {
      if (frameId !== null) {
        cancelAnimationFrame(frameId)
      }

      frameId = requestAnimationFrame(() => {
        emitUndoRedoState()
        frameId = null
      })
    }

    editor.on('transaction', handleTransaction)
    return () => {
      if (frameId !== null) {
        cancelAnimationFrame(frameId)
      }
      editor.off('transaction', handleTransaction)
    }
  }, [editor, activeFilePath])

  // Listen for search trigger from layout (Ctrl+F / Cmd+F)
  useEffect(() => {
    const handleSearchTrigger = () => {
      setSearchReplaceOpen(true)
    }

    emitter.on('editor-search-trigger' as any, handleSearchTrigger)
    return () => {
      emitter.off('editor-search-trigger' as any, handleSearchTrigger)
    }
  }, [])

  useEffect(() => {
    if (!editor || !activeFilePath || !pendingSearchKeyword.trim()) {
      return
    }

    let cancelled = false
    let readyRetryTimer: ReturnType<typeof setTimeout> | null = null
    let focusTimer: ReturnType<typeof setTimeout> | null = null
    let readyAttempts = 0
    const maxReadyAttempts = 20

    const applyPendingSearch = () => {
      if (cancelled) return

      if (!isInitializedRef.current || !isReadyRef.current) {
        if (readyAttempts >= maxReadyAttempts) {
          setPendingSearchKeyword('')
          return
        }
        readyAttempts += 1
        readyRetryTimer = setTimeout(applyPendingSearch, 50)
        return
      }

      const storage = (editor.storage as any).searchAndReplace
      if (!storage) {
        setPendingSearchKeyword('')
        return
      }

      storage.searchTerm = pendingSearchKeyword
      editor.view.dispatch(editor.state.tr)

      focusTimer = setTimeout(() => {
        if (cancelled) return

        const results = storage.results || []
        const resultIndex = getResultIndexToFocus(results, 0)

        if (resultIndex === -1) {
          setPendingSearchKeyword('')
          return
        }

        storage.resultIndex = resultIndex
        const result = results[resultIndex]
        if (!result) {
          setPendingSearchKeyword('')
          return
        }

        const selection = TextSelection.near(editor.state.doc.resolve(result.from))
        editor.view.dispatch(editor.state.tr.setSelection(selection))
        editor.commands.scrollIntoView()

        setTimeout(() => {
          const domPos = editor.view.domAtPos(result.from)
          if (domPos.node instanceof Element) {
            domPos.node.scrollIntoView({ behavior: 'smooth', block: 'center' })
          } else if (domPos.node.parentElement) {
            domPos.node.parentElement.scrollIntoView({ behavior: 'smooth', block: 'center' })
          }
        }, 0)

        setPendingSearchKeyword('')
      }, 0)
    }

    applyPendingSearch()

    return () => {
      cancelled = true
      if (readyRetryTimer) clearTimeout(readyRetryTimer)
      if (focusTimer) clearTimeout(focusTimer)
    }
  }, [editor, activeFilePath, pendingSearchKeyword, setPendingSearchKeyword, initialContent])

  // Handle remote file pull updates via event (instead of initialContent change)
  // This fixes cursor jump issue caused by unnecessary setContent during local saves
  useEffect(() => {
    const handleRemoteContentUpdate = (event: { content: string }) => {
      if (!editor || typeof event?.content !== 'string') return

      const currentContent = editor.getMarkdown()
      const newContent = event.content
      setSourceMarkdown(newContent)

      // Only update if content actually changed
      if (newContent !== currentContent) {
        isReadyRef.current = false
        externalUpdateCounterRef.current++
        setTimeout(() => {
          editor.commands.setContent(newContent, { contentType: 'markdown' })
          isReadyRef.current = true
          setTimeout(() => {
            externalUpdateCounterRef.current = Math.max(0, externalUpdateCounterRef.current - 1)
          }, 100)
        }, 0)
      }
    }

    emitter.on('editor-content-from-remote', handleRemoteContentUpdate as any)
    return () => {
      emitter.off('editor-content-from-remote', handleRemoteContentUpdate as any)
    }
  }, [editor, activeFilePath])

  // NOTE: Removed initialContent useEffect that caused cursor jump during local edits
  // Remote pull is now handled via 'editor-content-from-remote' event
  // Sync and external updates are handled by their respective events

  // Handle sync content updated from auto-sync
  useEffect(() => {
    const handleSyncContentUpdated = (event: { path: string; content: string }) => {
      // Bug fix: Only update if this is the active file
      if (!editor || !event || event.path !== activeFilePath) return

      // Bug fix: Skip if content hasn't actually changed
      const currentContent = editor.getMarkdown()
      setSourceMarkdown(event.content)
      if (currentContent === event.content) return

      // Bug fix: Set pending update and verify path when processing
      pendingSyncUpdateRef.current = event

      // Bug fix: Mark editor as not ready during update
      isReadyRef.current = false
      externalUpdateCounterRef.current++
